,smiles,score_type,origin,m_score__min__energy,m_primary,rmsd,m_score__min__rmsd,meeko,energy,cluster_rmsd,cluster,Structure
31,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.342623519708923,4.342623519708923,"{""free_energy"": -6.86, ""intermolecular_energy"": -8.05, ""internal_energy"": -2.88, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 37}",-6.86,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
32,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.366137825901126,4.366137825901126,"{""free_energy"": -6.87, ""intermolecular_energy"": -8.06, ""internal_energy"": -2.84, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 24}",-6.86,0.24,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
33,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.211800762794755,4.211800762794755,"{""free_energy"": -6.81, ""intermolecular_energy"": -8.01, ""internal_energy"": -2.81, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 50}",-6.86,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
34,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.346013650724699,4.346013650724699,"{""free_energy"": -6.9, ""intermolecular_energy"": -8.09, ""internal_energy"": -2.82, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 15}",-6.86,0.26,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
35,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.347643664574393,4.347643664574393,"{""free_energy"": -6.91, ""intermolecular_energy"": -8.1, ""internal_energy"": -2.8, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 9}",-6.86,0.26,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
36,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.333729637371866,4.333729637371866,"{""free_energy"": -6.86, ""intermolecular_energy"": -8.06, ""internal_energy"": -2.86, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 28}",-6.86,0.27,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
37,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.34517068823901,4.34517068823901,"{""free_energy"": -6.87, ""intermolecular_energy"": -8.06, ""internal_energy"": -2.86, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 25}",-6.86,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
38,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.343310674475539,4.343310674475539,"{""free_energy"": -6.85, ""intermolecular_energy"": -8.04, ""internal_energy"": -2.89, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 45}",-6.86,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
39,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.347834690682795,4.347834690682795,"{""free_energy"": -6.88, ""intermolecular_energy"": -8.08, ""internal_energy"": -2.86, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 20}",-6.86,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
40,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.3586194317707365,4.3586194317707365,"{""free_energy"": -6.87, ""intermolecular_energy"": -8.06, ""internal_energy"": -2.85, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 27}",-6.85,0.26,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
41,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.346971070387785,4.346971070387785,"{""free_energy"": -6.91, ""intermolecular_energy"": -8.11, ""internal_energy"": -2.82, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-6.85,0.27,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
42,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.344206966876742,4.344206966876742,"{""free_energy"": -6.86, ""intermolecular_energy"": -8.05, ""internal_energy"": -2.88, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 34}",-6.85,0.24,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
43,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.343902201554309,4.343902201554309,"{""free_energy"": -6.85, ""intermolecular_energy"": -8.04, ""internal_energy"": -2.88, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 43}",-6.85,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
44,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.3512273616465595,4.3512273616465595,"{""free_energy"": -6.92, ""intermolecular_energy"": -8.12, ""internal_energy"": -2.8, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-6.85,0.26,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
45,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.342815322709642,4.342815322709642,"{""free_energy"": -6.86, ""intermolecular_energy"": -8.05, ""internal_energy"": -2.87, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 29}",-6.85,0.26,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
46,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.3362347679107245,4.3362347679107245,"{""free_energy"": -6.84, ""intermolecular_energy"": -8.03, ""internal_energy"": -2.89, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 49}",-6.84,0.28,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
47,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.351288415362134,4.351288415362134,"{""free_energy"": -6.91, ""intermolecular_energy"": -8.11, ""internal_energy"": -2.82, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-6.84,0.26,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
48,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.35011237355999,4.35011237355999,"{""free_energy"": -6.94, ""intermolecular_energy"": -8.14, ""internal_energy"": -2.78, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-6.84,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
49,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-6.94,energy,4.3410959615288265,4.3410959615288265,"{""free_energy"": -6.85, ""intermolecular_energy"": -8.05, ""internal_energy"": -2.88, ""cluster_size"": 50, ""cluster_id"": 1, ""rank_in_cluster"": 41}",-6.81,0.52,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@@H]1c1c[nH]c2ccccc12
50,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,4.8977423591955445,4.8977423591955445,"{""free_energy"": -7.38, ""intermolecular_energy"": -8.58, ""internal_energy"": -2.08, ""cluster_size"": 36, ""cluster_id"": 4, ""rank_in_cluster"": 8}",-7.79,0.0,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
51,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,4.988517947198608,4.988517947198608,"{""free_energy"": -7.27, ""intermolecular_energy"": -8.47, ""internal_energy"": -2.23, ""cluster_size"": 36, ""cluster_id"": 4, ""rank_in_cluster"": 24}",-7.79,0.22,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
52,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,5.005371932910597,5.005371932910597,"{""free_energy"": -7.31, ""intermolecular_energy"": -8.5, ""internal_energy"": -2.22, ""cluster_size"": 36, ""cluster_id"": 4, ""rank_in_cluster"": 12}",-7.73,0.25,1,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
53,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,4.676038779037293,4.676038779037293,"{""free_energy"": -7.15, ""intermolecular_energy"": -8.34, ""internal_energy"": -2.24, ""cluster_size"": 36, ""cluster_id"": 4, ""rank_in_cluster"": 34}",-7.63,0.0,2,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
54,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,4.598861728519704,4.598861728519704,"{""free_energy"": -7.08, ""intermolecular_energy"": -8.27, ""internal_energy"": -2.18, ""cluster_size"": 36, ""cluster_id"": 4, ""rank_in_cluster"": 35}",-7.61,0.07,2,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
55,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,4.9457414893512315,4.9457414893512315,"{""free_energy"": -7.42, ""intermolecular_energy"": -8.61, ""internal_energy"": -2.1, ""cluster_size"": 36, ""cluster_id"": 4, ""rank_in_cluster"": 5}",-7.61,0.03,2,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
56,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,4.962061928929132,4.962061928929132,"{""free_energy"": -7.31, ""intermolecular_energy"": -8.5, ""internal_energy"": -2.21, ""cluster_size"": 36, ""cluster_id"": 4, ""rank_in_cluster"": 13}",-7.61,0.38,2,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
57,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,oracle,autodockgpu,-7.79,energy,10.777233084354783,10.777233084354783,"{""free_energy"": -7.54, ""intermolecular_energy"": -8.73, ""internal_energy"": -1.96, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 7}",-7.59,0.34,2,O=S(=O)(Cc1ccccc1)N1C=Cc2ccccc2[C@H]1c1c[nH]c2ccccc12
