smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -6.41, ""intermolecular_energy"": -7.9, ""internal_energy"": -1.49, ""cluster_size"": 3, ""cluster_id"": 4, ""rank_in_cluster"": 2}",-7.06,0.81,271.84,1
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -6.47, ""intermolecular_energy"": -7.96, ""internal_energy"": -1.31, ""cluster_size"": 1, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-7.02,1.94,271.78,1
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -7.08, ""intermolecular_energy"": -8.57, ""internal_energy"": -1.11, ""cluster_size"": 14, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-7.01,0.57,271.73,1
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -6.44, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.46, ""cluster_size"": 3, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-6.98,0.58,271.83,1
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -6.85, ""intermolecular_energy"": -8.34, ""internal_energy"": -1.26, ""cluster_size"": 2, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.06,0.0,271.69,2
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -7.24, ""intermolecular_energy"": -8.73, ""internal_energy"": -1.0, ""cluster_size"": 14, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-6.85,0.36,271.62,2
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -7.26, ""intermolecular_energy"": -8.75, ""internal_energy"": -1.01, ""cluster_size"": 14, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-6.47,0.0,271.63,3
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -7.01, ""intermolecular_energy"": -8.5, ""internal_energy"": -1.15, ""cluster_size"": 14, ""cluster_id"": 1, ""rank_in_cluster"": 13}",-6.44,0.0,272.36,4
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -7.11, ""intermolecular_energy"": -8.6, ""internal_energy"": -1.09, ""cluster_size"": 14, ""cluster_id"": 1, ""rank_in_cluster"": 5}",-6.41,0.07,272.37,4
O=c1c2ccc(F)cc2nc(/C=C/c2ccco2)n1Cc1ccccn1,oracle,autodockgpu,-7.2599999999999998,energy,"{""free_energy"": -7.02, ""intermolecular_energy"": -8.51, ""internal_energy"": -1.19, ""cluster_size"": 14, ""cluster_id"": 1, ""rank_in_cluster"": 12}",-6.29,0.13,272.34,4
