smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.16, ""intermolecular_energy"": -9.65, ""internal_energy"": -0.82, ""cluster_size"": 4, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-8.19,0.0,272.75,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.16, ""intermolecular_energy"": -9.65, ""internal_energy"": -0.82, ""cluster_size"": 4, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-8.12,1.12,272.74,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.78, ""intermolecular_energy"": -9.27, ""internal_energy"": -1.48, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 6}",-8.11,1.13,272.75,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.79, ""intermolecular_energy"": -9.28, ""internal_energy"": -1.47, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 3}",-8.09,1.13,272.75,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.09, ""intermolecular_energy"": -9.58, ""internal_energy"": -1.07, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-8.09,1.18,272.73,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.09, ""intermolecular_energy"": -9.58, ""internal_energy"": -1.08, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 5}",-8.07,1.16,272.72,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.64, ""intermolecular_energy"": -9.13, ""internal_energy"": -1.5, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-7.73,0.67,272.76,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.79, ""intermolecular_energy"": -9.28, ""internal_energy"": -1.43, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 4}",-7.64,0.66,272.7,1
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.12, ""intermolecular_energy"": -9.61, ""internal_energy"": -1.04, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-8.16,0.0,273.21,2
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.08, ""intermolecular_energy"": -9.57, ""internal_energy"": -0.86, ""cluster_size"": 4, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-8.16,0.05,273.2,2
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.15, ""intermolecular_energy"": -9.64, ""internal_energy"": -0.84, ""cluster_size"": 4, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-8.15,0.12,273.17,2
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.77, ""intermolecular_energy"": -9.26, ""internal_energy"": -1.48, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 7}",-8.08,0.25,273.13,2
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.73, ""intermolecular_energy"": -9.23, ""internal_energy"": -1.48, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-8.03,0.0,272.75,3
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.03, ""intermolecular_energy"": -9.52, ""internal_energy"": -1.0, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-8.02,0.25,272.8,3
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.78, ""intermolecular_energy"": -9.27, ""internal_energy"": -1.47, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 5}",-7.79,0.73,272.77,3
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -7.75, ""intermolecular_energy"": -9.24, ""internal_energy"": -1.49, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 8}",-7.79,0.68,272.79,3
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.07, ""intermolecular_energy"": -9.56, ""internal_energy"": -1.09, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-7.78,0.78,272.76,3
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.02, ""intermolecular_energy"": -9.51, ""internal_energy"": -1.03, ""cluster_size"": 8, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-7.78,0.74,272.8,3
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.11, ""intermolecular_energy"": -9.6, ""internal_energy"": -1.05, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-7.77,0.74,272.81,3
O=C(NCCN1CCCC1)c1cccc(C2=Nc3cc(Cl)ccc3C(=O)C2)c1,oracle,autodockgpu,-8.1899999999999995,energy,"{""free_energy"": -8.19, ""intermolecular_energy"": -9.68, ""internal_energy"": -0.85, ""cluster_size"": 8, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.75,0.73,272.77,3
