smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.95, ""intermolecular_energy"": -7.04, ""internal_energy"": -2.22, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-6.66,0.0,272.83,1
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.84, ""intermolecular_energy"": -6.92, ""internal_energy"": -2.53, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 10}",-6.59,0.13,272.85,1
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.81, ""intermolecular_energy"": -6.89, ""internal_energy"": -2.55, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 13}",-6.51,0.29,272.85,1
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.84, ""intermolecular_energy"": -6.93, ""internal_energy"": -2.57, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 9}",-4.95,0.0,271.96,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.81, ""intermolecular_energy"": -6.9, ""internal_energy"": -2.45, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 11}",-4.91,0.1,271.96,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -6.51, ""intermolecular_energy"": -8.6, ""internal_energy"": -1.1, ""cluster_size"": 3, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-4.9,0.13,272.0,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.79, ""intermolecular_energy"": -6.88, ""internal_energy"": -2.61, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 14}",-4.86,0.54,272.0,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.78, ""intermolecular_energy"": -6.86, ""internal_energy"": -2.61, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 16}",-4.85,0.35,272.02,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -6.59, ""intermolecular_energy"": -8.68, ""internal_energy"": -1.06, ""cluster_size"": 3, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-4.85,0.2,271.98,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.91, ""intermolecular_energy"": -7.0, ""internal_energy"": -2.26, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-4.84,0.63,271.93,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.81, ""intermolecular_energy"": -6.9, ""internal_energy"": -2.59, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 12}",-4.84,0.62,271.97,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.85, ""intermolecular_energy"": -6.94, ""internal_energy"": -2.29, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-4.84,0.61,271.95,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.85, ""intermolecular_energy"": -6.94, ""internal_energy"": -2.27, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-4.84,0.51,271.93,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -6.66, ""intermolecular_energy"": -8.75, ""internal_energy"": -1.03, ""cluster_size"": 3, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-4.81,0.5,271.86,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.78, ""intermolecular_energy"": -6.87, ""internal_energy"": -2.57, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 15}",-4.81,0.63,271.94,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.86, ""intermolecular_energy"": -6.95, ""internal_energy"": -2.45, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-4.81,0.67,271.93,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.9, ""intermolecular_energy"": -6.99, ""internal_energy"": -2.32, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-4.79,0.65,271.93,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.84, ""intermolecular_energy"": -6.93, ""internal_energy"": -2.51, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 7}",-4.78,0.7,271.94,2
O=C(CCCOc1ccc(Cl)cc1)NCc1ccncn1,oracle,autodockgpu,-6.6600000000000001,energy,"{""free_energy"": -4.74, ""intermolecular_energy"": -6.83, ""internal_energy"": -2.6, ""cluster_size"": 17, ""cluster_id"": 2, ""rank_in_cluster"": 17}",-4.78,0.64,271.91,2
