smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -7.02, ""intermolecular_energy"": -8.21, ""internal_energy"": -1.04, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-7.15,0.0,271.31,2
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -7.14, ""intermolecular_energy"": -8.34, ""internal_energy"": -1.02, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-7.15,0.04,271.32,2
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -7.15, ""intermolecular_energy"": -8.35, ""internal_energy"": -0.94, ""cluster_size"": 2, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-7.15,0.16,271.23,2
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -8.53, ""internal_energy"": -0.76, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.14,0.06,271.32,2
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -6.95, ""intermolecular_energy"": -8.14, ""internal_energy"": -1.14, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-7.14,0.07,271.29,2
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -6.94, ""intermolecular_energy"": -8.14, ""internal_energy"": -1.13, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-7.02,0.84,271.21,2
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -6.78, ""intermolecular_energy"": -7.98, ""internal_energy"": -1.18, ""cluster_size"": 2, ""cluster_id"": 4, ""rank_in_cluster"": 2}",-7.15,0.0,270.97,3
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -6.83, ""intermolecular_energy"": -8.03, ""internal_energy"": -1.14, ""cluster_size"": 2, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-6.97,1.1,270.91,3
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -7.15, ""intermolecular_energy"": -8.35, ""internal_energy"": -1.02, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-6.83,0.0,271.18,4
O=S(=O)(Cc1ccccn1)N1CCC(c2c[nH]c3ccccc23)CC1,oracle,autodockgpu,-7.3300000000000001,energy,"{""free_energy"": -6.97, ""intermolecular_energy"": -8.17, ""internal_energy"": -0.99, ""cluster_size"": 2, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-6.78,0.95,270.96,4
