UniqueID,SMILES,Energy,Genealogy,smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.61, ""intermolecular_energy"": -8.4, ""internal_energy"": -1.96, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-6.67,0.0,270.87,1
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.56, ""intermolecular_energy"": -8.35, ""internal_energy"": -2.0, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-6.4,0.78,270.91,1
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.53, ""intermolecular_energy"": -8.32, ""internal_energy"": -2.01, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-6.35,0.68,271.13,1
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.38, ""intermolecular_energy"": -8.17, ""internal_energy"": -1.58, ""cluster_size"": 1, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-6.22,1.29,270.99,1
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.33, ""intermolecular_energy"": -8.12, ""internal_energy"": -2.15, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 9}",-6.2,1.24,271.05,1
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.37, ""intermolecular_energy"": -8.16, ""internal_energy"": -1.93, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 8}",-6.06,1.74,270.74,1
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.02, ""intermolecular_energy"": -7.81, ""internal_energy"": -2.25, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-6.02,1.61,270.84,1
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -5.63, ""intermolecular_energy"": -7.42, ""internal_energy"": -2.22, ""cluster_size"": 1, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-6.61,0.0,271.28,2
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.3, ""intermolecular_energy"": -8.09, ""internal_energy"": -2.18, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 11}",-6.59,0.07,271.26,2
506,O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1,73.88275030105541,"O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (protonated)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CC[NH+]1CCOCC1 (nonaromatic ring conformer: 73.88275030105541 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnccn2)n1CCN1CCOCC1,oracle,autodockgpu,-6.6699999999999999,energy,"{""free_energy"": -6.58, ""intermolecular_energy"": -8.37, ""internal_energy"": -1.91, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-6.58,0.3,271.3,2
