smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.22, ""intermolecular_energy"": -8.71, ""internal_energy"": -1.09, ""cluster_size"": 3, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-8.36,0.0,272.51,1
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.27, ""intermolecular_energy"": -8.76, ""internal_energy"": -1.02, ""cluster_size"": 3, ""cluster_id"": 5, ""rank_in_cluster"": 1}",-8.29,0.18,272.49,1
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.09, ""intermolecular_energy"": -8.58, ""internal_energy"": -1.15, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 5}",-7.22,1.07,271.97,1
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.88, ""intermolecular_energy"": -9.37, ""internal_energy"": -0.87, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-8.24,0.0,272.38,2
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.2, ""intermolecular_energy"": -8.69, ""internal_energy"": -1.15, ""cluster_size"": 3, ""cluster_id"": 5, ""rank_in_cluster"": 3}",-8.18,0.09,272.36,2
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.94, ""intermolecular_energy"": -9.43, ""internal_energy"": -0.85, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-7.94,0.7,272.22,2
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.94, ""intermolecular_energy"": -9.43, ""internal_energy"": -0.77, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-7.94,1.06,272.4,2
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -8.18, ""intermolecular_energy"": -9.67, ""internal_energy"": -0.85, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.88,1.53,272.08,2
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.22, ""intermolecular_energy"": -8.71, ""internal_energy"": -1.14, ""cluster_size"": 3, ""cluster_id"": 5, ""rank_in_cluster"": 2}",-7.77,1.73,272.07,2
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.03, ""intermolecular_energy"": -8.52, ""internal_energy"": -1.15, ""cluster_size"": 1, ""cluster_id"": 7, ""rank_in_cluster"": 1}",-7.65,0.0,271.77,3
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.55, ""intermolecular_energy"": -9.04, ""internal_energy"": -1.14, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 4}",-7.63,1.28,271.91,3
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.23, ""intermolecular_energy"": -8.72, ""internal_energy"": -1.03, ""cluster_size"": 1, ""cluster_id"": 6, ""rank_in_cluster"": 1}",-7.62,1.3,271.9,3
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -8.36, ""intermolecular_energy"": -9.86, ""internal_energy"": -0.7, ""cluster_size"": 3, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.55,0.2,271.73,3
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.63, ""intermolecular_energy"": -9.12, ""internal_energy"": -0.95, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-7.09,1.41,271.71,3
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.48, ""intermolecular_energy"": -8.97, ""internal_energy"": -0.93, ""cluster_size"": 1, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-7.48,0.0,271.71,4
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -8.24, ""intermolecular_energy"": -9.73, ""internal_energy"": -0.83, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-7.27,0.0,271.61,5
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.65, ""intermolecular_energy"": -9.14, ""internal_energy"": -1.15, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-7.22,0.32,271.49,5
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -8.29, ""intermolecular_energy"": -9.78, ""internal_energy"": -0.66, ""cluster_size"": 3, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-7.2,0.31,271.53,5
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.77, ""intermolecular_energy"": -9.26, ""internal_energy"": -0.81, ""cluster_size"": 6, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-7.23,0.0,271.2,6
O=S(=O)(Cc1ccc(Cl)cc1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,oracle,autodockgpu,-8.3599999999999994,energy,"{""free_energy"": -7.62, ""intermolecular_energy"": -9.11, ""internal_energy"": -0.94, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 3}",-7.03,0.0,271.06,7
