smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.27, ""intermolecular_energy"": -8.36, ""internal_energy"": -2.16, ""cluster_size"": 1, ""cluster_id"": 5, ""rank_in_cluster"": 1}",-6.85,0.0,272.4,2
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.65, ""intermolecular_energy"": -8.74, ""internal_energy"": -2.03, ""cluster_size"": 4, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-6.71,1.01,272.3,2
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.49, ""intermolecular_energy"": -8.58, ""internal_energy"": -2.08, ""cluster_size"": 3, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-6.65,0.99,272.29,2
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -5.87, ""intermolecular_energy"": -7.96, ""internal_energy"": -2.9, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 10}",-6.59,1.11,272.27,2
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.71, ""intermolecular_energy"": -8.79, ""internal_energy"": -1.99, ""cluster_size"": 4, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-6.49,0.0,271.89,3
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.3, ""intermolecular_energy"": -8.39, ""internal_energy"": -2.77, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-6.49,0.11,271.84,3
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.05, ""intermolecular_energy"": -8.14, ""internal_energy"": -2.79, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-6.4,1.32,271.76,3
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.48, ""intermolecular_energy"": -8.57, ""internal_energy"": -2.16, ""cluster_size"": 1, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-6.48,0.0,271.69,4
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -5.85, ""intermolecular_energy"": -7.94, ""internal_energy"": -2.34, ""cluster_size"": 1, ""cluster_id"": 6, ""rank_in_cluster"": 1}",-6.27,0.0,271.65,5
O=C(NCC(=O)N1C[C@H](O)C[C@H]1CO)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-6.9400000000000004,energy,"{""free_energy"": -6.14, ""intermolecular_energy"": -8.22, ""internal_energy"": -2.21, ""cluster_size"": 10, ""cluster_id"": 1, ""rank_in_cluster"": 5}",-5.85,0.0,272.29,6
