smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.31, ""intermolecular_energy"": -8.7, ""internal_energy"": -0.63, ""cluster_size"": 2, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-6.69,0.0,273.04,1
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -5.11, ""intermolecular_energy"": -7.5, ""internal_energy"": -1.64, ""cluster_size"": 2, ""cluster_id"": 5, ""rank_in_cluster"": 2}",-6.57,0.56,273.05,1
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -4.85, ""intermolecular_energy"": -7.23, ""internal_energy"": -2.01, ""cluster_size"": 3, ""cluster_id"": 6, ""rank_in_cluster"": 3}",-6.47,1.25,272.95,1
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.69, ""intermolecular_energy"": -9.07, ""internal_energy"": -0.47, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-6.35,1.4,272.88,1
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -5.19, ""intermolecular_energy"": -7.58, ""internal_energy"": -1.65, ""cluster_size"": 2, ""cluster_id"": 5, ""rank_in_cluster"": 1}",-6.3,0.68,273.03,1
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.3, ""intermolecular_energy"": -8.69, ""internal_energy"": -0.53, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-6.3,0.64,272.99,1
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.16, ""intermolecular_energy"": -8.55, ""internal_energy"": -0.53, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-6.16,0.69,272.83,1
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.27, ""intermolecular_energy"": -8.65, ""internal_energy"": -0.53, ""cluster_size"": 2, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-6.32,0.0,271.97,2
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.47, ""intermolecular_energy"": -8.85, ""internal_energy"": -0.51, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-6.31,0.58,272.05,2
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.32, ""intermolecular_energy"": -8.71, ""internal_energy"": -0.67, ""cluster_size"": 2, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-6.27,0.0,272.9,3
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.26, ""intermolecular_energy"": -8.65, ""internal_energy"": -0.51, ""cluster_size"": 2, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-6.26,0.64,272.88,3
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -5.31, ""intermolecular_energy"": -7.7, ""internal_energy"": -1.39, ""cluster_size"": 3, ""cluster_id"": 4, ""rank_in_cluster"": 2}",-5.34,0.0,271.86,4
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -5.34, ""intermolecular_energy"": -7.73, ""internal_energy"": -1.55, ""cluster_size"": 3, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-5.31,0.97,271.82,4
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.35, ""intermolecular_energy"": -8.73, ""internal_energy"": -0.46, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-5.14,0.37,271.82,4
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -4.96, ""intermolecular_energy"": -7.34, ""internal_energy"": -1.9, ""cluster_size"": 3, ""cluster_id"": 6, ""rank_in_cluster"": 1}",-5.19,0.0,271.44,5
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -4.87, ""intermolecular_energy"": -7.26, ""internal_energy"": -1.94, ""cluster_size"": 3, ""cluster_id"": 6, ""rank_in_cluster"": 2}",-5.11,0.6,271.41,5
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -5.14, ""intermolecular_energy"": -7.52, ""internal_energy"": -1.6, ""cluster_size"": 3, ""cluster_id"": 4, ""rank_in_cluster"": 3}",-4.96,0.0,271.78,6
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.57, ""intermolecular_energy"": -8.96, ""internal_energy"": -0.5, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-4.87,0.66,271.7,6
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -6.3, ""intermolecular_energy"": -8.69, ""internal_energy"": -0.47, ""cluster_size"": 7, ""cluster_id"": 1, ""rank_in_cluster"": 5}",-4.85,0.91,272.06,6
O=C(CCCOc1ccc(F)cc1)NCCc1ccncc1,oracle,autodockgpu,-6.6900000000000004,energy,"{""free_energy"": -4.56, ""intermolecular_energy"": -6.95, ""internal_energy"": -2.17, ""cluster_size"": 1, ""cluster_id"": 7, ""rank_in_cluster"": 1}",-4.56,0.0,272.19,7
