smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -6.46, ""intermolecular_energy"": -8.55, ""internal_energy"": -0.69, ""cluster_size"": 3, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.09,0.0,271.04,1
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.56, ""intermolecular_energy"": -7.65, ""internal_energy"": -1.83, ""cluster_size"": 1, ""cluster_id"": 7, ""rank_in_cluster"": 1}",-6.9,0.58,270.89,1
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.45, ""intermolecular_energy"": -7.54, ""internal_energy"": -2.08, ""cluster_size"": 4, ""cluster_id"": 6, ""rank_in_cluster"": 2}",-6.8,1.09,271.0,1
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.16, ""intermolecular_energy"": -7.24, ""internal_energy"": -2.4, ""cluster_size"": 4, ""cluster_id"": 6, ""rank_in_cluster"": 4}",-6.78,1.77,270.86,1
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.87, ""intermolecular_energy"": -7.95, ""internal_energy"": -1.67, ""cluster_size"": 3, ""cluster_id"": 5, ""rank_in_cluster"": 1}",-6.73,1.33,271.1,1
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.91, ""intermolecular_energy"": -8.0, ""internal_energy"": -1.58, ""cluster_size"": 2, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-7.05,0.0,271.53,2
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -4.95, ""intermolecular_energy"": -7.04, ""internal_energy"": -2.25, ""cluster_size"": 1, ""cluster_id"": 8, ""rank_in_cluster"": 1}",-6.46,1.74,271.17,2
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.82, ""intermolecular_energy"": -7.91, ""internal_energy"": -1.86, ""cluster_size"": 4, ""cluster_id"": 6, ""rank_in_cluster"": 1}",-6.07,1.93,270.95,2
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -7.05, ""intermolecular_energy"": -9.14, ""internal_energy"": -0.51, ""cluster_size"": 3, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-6.7,0.0,270.45,3
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -6.0, ""intermolecular_energy"": -8.09, ""internal_energy"": -1.62, ""cluster_size"": 1, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-5.91,1.95,270.28,3
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.16, ""intermolecular_energy"": -7.25, ""internal_energy"": -2.37, ""cluster_size"": 4, ""cluster_id"": 6, ""rank_in_cluster"": 3}",-6.0,0.0,270.78,4
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -6.78, ""intermolecular_energy"": -8.87, ""internal_energy"": -0.72, ""cluster_size"": 5, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-5.87,0.0,270.35,5
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -6.7, ""intermolecular_energy"": -8.79, ""internal_energy"": -0.76, ""cluster_size"": 2, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-5.76,1.27,270.02,5
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1cncc(Cl)c1,oracle,autodockgpu,-7.0899999999999999,energy,"{""free_energy"": -5.71, ""intermolecular_energy"": -7.79, ""internal_energy"": -1.93, ""cluster_size"": 3, ""cluster_id"": 5, ""rank_in_cluster"": 3}",-5.71,1.24,270.04,5
