smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -8.29, ""intermolecular_energy"": -10.98, ""internal_energy"": -1.63, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.8,0.95,271.08,1
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.87, ""intermolecular_energy"": -10.55, ""internal_energy"": -1.66, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-8.24,0.0,271.68,2
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.72, ""intermolecular_energy"": -10.41, ""internal_energy"": -1.65, ""cluster_size"": 2, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.72,1.25,271.42,2
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.97, ""intermolecular_energy"": -10.66, ""internal_energy"": -1.63, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-7.74,0.0,271.32,3
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.58, ""intermolecular_energy"": -10.27, ""internal_energy"": -1.73, ""cluster_size"": 1, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-7.58,0.0,271.2,4
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -8.01, ""intermolecular_energy"": -10.7, ""internal_energy"": -1.57, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-7.49,0.0,271.38,5
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.04, ""intermolecular_energy"": -9.72, ""internal_energy"": -2.36, ""cluster_size"": 2, ""cluster_id"": 7, ""rank_in_cluster"": 1}",-6.63,1.46,271.08,5
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.87, ""intermolecular_energy"": -10.55, ""internal_energy"": -1.63, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-7.41,0.0,270.55,6
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.85, ""intermolecular_energy"": -10.54, ""internal_energy"": -1.61, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 9}",-7.04,0.0,272.08,7
CN(C)CCN(C)c1ccc(/C=C/c2nc3ccc(F)cc3c(=O)n2Cc2ccccc2)cc1,oracle,autodockgpu,-8.2899999999999991,energy,"{""free_energy"": -7.49, ""intermolecular_energy"": -10.17, ""internal_energy"": -1.99, ""cluster_size"": 2, ""cluster_id"": 5, ""rank_in_cluster"": 1}",-6.51,1.25,271.86,7
