smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -6.0, ""intermolecular_energy"": -8.39, ""internal_energy"": -2.56, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-5.99,0.13,271.74,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -5.9, ""intermolecular_energy"": -8.29, ""internal_energy"": -2.62, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 7}",-5.97,0.48,271.56,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -5.81, ""intermolecular_energy"": -8.19, ""internal_energy"": -2.73, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 9}",-5.97,0.15,271.74,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -5.93, ""intermolecular_energy"": -8.31, ""internal_energy"": -2.61, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-5.94,0.12,271.7,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -5.94, ""intermolecular_energy"": -8.32, ""internal_energy"": -2.6, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-5.93,0.14,271.74,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -5.97, ""intermolecular_energy"": -8.36, ""internal_energy"": -2.5, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-5.9,0.14,271.72,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -5.2, ""intermolecular_energy"": -7.59, ""internal_energy"": -2.9, ""cluster_size"": 1, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-5.86,0.18,271.71,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -7.28, ""intermolecular_energy"": -9.67, ""internal_energy"": -0.81, ""cluster_size"": 9, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-5.81,0.34,271.79,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -6.82, ""intermolecular_energy"": -9.21, ""internal_energy"": -1.44, ""cluster_size"": 9, ""cluster_id"": 1, ""rank_in_cluster"": 9}",-5.53,0.56,271.57,2
O=C(CCCOc1cccc(Cl)c1)NCCc1ccc(Cl)cc1Cl,oracle,autodockgpu,-7.8099999999999996,energy,"{""free_energy"": -7.49, ""intermolecular_energy"": -9.88, ""internal_energy"": -0.84, ""cluster_size"": 9, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-5.2,0.0,271.25,3
