smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -5.28, ""intermolecular_energy"": -7.07, ""internal_energy"": -1.59, ""cluster_size"": 1, ""cluster_id"": 8, ""rank_in_cluster"": 1}",-7.35,0.0,271.9,1
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -5.71, ""intermolecular_energy"": -7.5, ""internal_energy"": -1.13, ""cluster_size"": 1, ""cluster_id"": 7, ""rank_in_cluster"": 1}",-5.64,1.87,271.22,1
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -6.96, ""intermolecular_energy"": -8.75, ""internal_energy"": -1.2, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-6.99,0.0,271.9,2
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -6.96, ""intermolecular_energy"": -8.74, ""internal_energy"": -1.28, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-6.96,0.46,272.01,2
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -5.96, ""intermolecular_energy"": -7.75, ""internal_energy"": -1.02, ""cluster_size"": 1, ""cluster_id"": 5, ""rank_in_cluster"": 1}",-6.96,0.23,271.93,2
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -6.88, ""intermolecular_energy"": -8.67, ""internal_energy"": -1.28, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-6.93,0.58,271.95,2
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -6.16, ""intermolecular_energy"": -7.95, ""internal_energy"": -1.07, ""cluster_size"": 2, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-6.93,0.59,271.92,2
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -6.99, ""intermolecular_energy"": -8.78, ""internal_energy"": -1.25, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-6.88,0.35,271.95,2
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -5.78, ""intermolecular_energy"": -7.57, ""internal_energy"": -1.67, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 11}",-6.87,0.35,271.95,2
O=c1c2c(C(F)(F)F)cccc2nc(/C=C/c2ncco2)n1CC1CCNCC1,oracle,autodockgpu,-7.3499999999999996,energy,"{""free_energy"": -6.93, ""intermolecular_energy"": -8.72, ""internal_energy"": -1.27, ""cluster_size"": 11, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-6.84,0.33,271.95,2
