UniqueID,SMILES,Energy,Genealogy,smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.48, ""intermolecular_energy"": -8.97, ""internal_energy"": -1.3, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 16}",-7.56,0.0,269.2,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.45, ""intermolecular_energy"": -8.94, ""internal_energy"": -1.34, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 17}",-7.56,0.04,269.21,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.54, ""intermolecular_energy"": -9.03, ""internal_energy"": -1.34, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 10}",-7.56,0.04,269.2,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -6.14, ""intermolecular_energy"": -7.63, ""internal_energy"": -2.45, ""cluster_size"": 2, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.55,0.03,269.2,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.55, ""intermolecular_energy"": -9.04, ""internal_energy"": -1.32, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 5}",-7.55,0.1,269.21,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.55, ""intermolecular_energy"": -9.04, ""internal_energy"": -1.33, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-7.55,0.06,269.18,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -6.14, ""intermolecular_energy"": -7.64, ""internal_energy"": -2.45, ""cluster_size"": 2, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-7.55,0.05,269.19,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.55, ""intermolecular_energy"": -9.04, ""internal_energy"": -1.28, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-7.55,0.22,269.21,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.54, ""intermolecular_energy"": -9.03, ""internal_energy"": -1.35, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 11}",-7.54,0.04,269.19,1
422,O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1,60.91103335882724,"O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCC[NH2+]C1 (protonated)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (chirality)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (cis-trans isomerization)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (3D coordinates assigned)
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1C[C@@H]1CCC[NH2+]C1 (nonaromatic ring conformer: 60.91103335882724 kcal/mol)",O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccn2)n1CC1CCCNC1,oracle,autodockgpu,-7.5599999999999996,energy,"{""free_energy"": -7.56, ""intermolecular_energy"": -9.05, ""internal_energy"": -1.33, ""cluster_size"": 18, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-7.54,0.1,269.2,1
