smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.82, ""intermolecular_energy"": -8.71, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-7.82,0.01,271.11,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.82, ""intermolecular_energy"": -8.71, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-7.82,0.02,271.13,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.82, ""intermolecular_energy"": -8.71, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-7.82,0.02,271.12,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.03, ""intermolecular_energy"": -7.92, ""internal_energy"": -1.65, ""cluster_size"": 4, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-7.82,0.03,271.12,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.8, ""intermolecular_energy"": -8.69, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 11}",-7.8,0.06,271.1,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.82, ""intermolecular_energy"": -8.72, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-7.8,0.06,271.11,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.03, ""intermolecular_energy"": -7.92, ""internal_energy"": -1.65, ""cluster_size"": 4, ""cluster_id"": 3, ""rank_in_cluster"": 3}",-7.8,0.06,271.11,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.82, ""intermolecular_energy"": -8.72, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-7.52,0.73,271.17,2
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.82, ""intermolecular_energy"": -8.71, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 7}",-7.03,0.0,272.12,3
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.8, ""intermolecular_energy"": -8.7, ""internal_energy"": -1.22, ""cluster_size"": 12, ""cluster_id"": 2, ""rank_in_cluster"": 10}",-7.03,0.02,272.12,3
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.83, ""intermolecular_energy"": -8.72, ""internal_energy"": -1.18, ""cluster_size"": 4, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-7.03,0.03,272.13,3
c1ccc(CN2Cc3ccccc3C2c2n[nH]c3ccccc23)cc1,oracle,autodockgpu,-7.9100000000000001,energy,"{""free_energy"": -7.02, ""intermolecular_energy"": -7.91, ""internal_energy"": -1.65, ""cluster_size"": 4, ""cluster_id"": 3, ""rank_in_cluster"": 4}",-7.02,0.05,272.13,3
