smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -6.22, ""intermolecular_energy"": -7.71, ""internal_energy"": -2.5, ""cluster_size"": 2, ""cluster_id"": 5, ""rank_in_cluster"": 2}",-8.13,0.0,271.68,1
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.72, ""intermolecular_energy"": -9.21, ""internal_energy"": -1.67, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-7.79,1.28,271.41,1
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.82, ""intermolecular_energy"": -9.31, ""internal_energy"": -1.44, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-7.97,0.0,270.93,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.97, ""intermolecular_energy"": -9.46, ""internal_energy"": -1.4, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-7.96,0.1,270.94,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -6.34, ""intermolecular_energy"": -7.83, ""internal_energy"": -2.68, ""cluster_size"": 2, ""cluster_id"": 5, ""rank_in_cluster"": 1}",-7.95,0.09,270.9,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.96, ""intermolecular_energy"": -9.45, ""internal_energy"": -1.43, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.91,0.12,270.94,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.6, ""intermolecular_energy"": -9.09, ""internal_energy"": -1.86, ""cluster_size"": 4, ""cluster_id"": 3, ""rank_in_cluster"": 2}",-7.82,1.19,271.16,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.63, ""intermolecular_energy"": -9.13, ""internal_energy"": -1.55, ""cluster_size"": 2, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-7.72,1.22,270.87,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.95, ""intermolecular_energy"": -9.44, ""internal_energy"": -1.42, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-7.69,1.23,270.86,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.68, ""intermolecular_energy"": -9.17, ""internal_energy"": -1.81, ""cluster_size"": 4, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-7.66,1.23,270.86,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -7.65, ""intermolecular_energy"": -9.14, ""internal_energy"": -1.7, ""cluster_size"": 10, ""cluster_id"": 2, ""rank_in_cluster"": 9}",-7.65,1.22,270.85,2
O=C(NCC(=O)N1CCCCC1c1c[nH]cn1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.1300000000000008,energy,"{""free_energy"": -8.13, ""intermolecular_energy"": -9.62, ""internal_energy"": -1.31, ""cluster_size"": 2, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.28,1.49,270.62,2
