smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-7.33,0.05,271.95,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 10}",-7.33,0.04,271.96,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 14}",-7.33,0.09,271.96,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 11}",-7.33,0.05,271.95,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 15}",-7.33,0.04,271.94,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.34, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.33,0.03,271.95,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.92, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 19}",-7.33,0.05,271.93,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-7.33,0.05,271.95,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 13}",-7.33,0.11,271.96,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.3399999999999999,energy,"{""free_energy"": -7.33, ""intermolecular_energy"": -7.93, ""internal_energy"": -1.08, ""cluster_size"": 20, ""cluster_id"": 1, ""rank_in_cluster"": 17}",-7.32,0.06,271.94,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.15, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-7.15,0.0,271.53,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.04, ""intermolecular_energy"": -7.64, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-7.15,0.04,271.53,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.14, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 10}",-7.15,0.03,271.54,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.15, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-7.15,0.02,271.53,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.04, ""intermolecular_energy"": -7.64, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.15,0.02,271.53,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.04, ""intermolecular_energy"": -7.63, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-7.14,0.03,271.53,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.04, ""intermolecular_energy"": -7.64, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-7.14,0.07,271.5,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.14, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 11}",-7.14,0.11,271.47,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.03, ""intermolecular_energy"": -7.63, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 9}",-7.14,0.02,271.53,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.14, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-7.14,0.07,271.49,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.04, ""intermolecular_energy"": -7.63, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 7}",-7.14,0.09,271.49,1
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.14, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-7.05,0.0,270.59,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.15, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 5}",-7.04,0.03,270.61,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.03, ""intermolecular_energy"": -7.63, ""internal_energy"": -1.2, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 8}",-7.04,0.02,270.6,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.14, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 9}",-7.04,0.03,270.6,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.05, ""intermolecular_energy"": -7.64, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-7.04,0.16,270.56,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.15, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.06, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.04,0.02,270.59,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.14, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-7.04,0.11,270.58,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.15, ""intermolecular_energy"": -7.74, ""internal_energy"": -1.07, ""cluster_size"": 11, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-7.03,0.04,270.59,2
CS(=O)(=O)N1Cc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,oracle,autodockgpu,-7.1500000000000004,energy,"{""free_energy"": -7.04, ""intermolecular_energy"": -7.64, ""internal_energy"": -1.21, ""cluster_size"": 9, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-7.03,0.09,270.59,2
