UniqueID,SMILES,Energy,Genealogy,smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -6.18, ""intermolecular_energy"": -7.97, ""internal_energy"": -1.37, ""cluster_size"": 2, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-6.18,0.0,272.72,1
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.55, ""intermolecular_energy"": -7.34, ""internal_energy"": -2.06, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 12}",-6.15,0.16,272.73,1
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.57, ""intermolecular_energy"": -7.36, ""internal_energy"": -2.06, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 6}",-6.14,0.0,272.56,2
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.52, ""intermolecular_energy"": -7.31, ""internal_energy"": -2.07, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 15}",-5.59,0.0,273.16,3
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.58, ""intermolecular_energy"": -7.37, ""internal_energy"": -2.06, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 3}",-5.58,0.04,273.15,3
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.56, ""intermolecular_energy"": -7.35, ""internal_energy"": -2.07, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 9}",-5.58,0.09,273.14,3
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.57, ""intermolecular_energy"": -7.36, ""internal_energy"": -2.06, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 5}",-5.58,0.07,273.14,3
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.56, ""intermolecular_energy"": -7.35, ""internal_energy"": -2.06, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 10}",-5.57,0.1,273.15,3
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.52, ""intermolecular_energy"": -7.31, ""internal_energy"": -2.05, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 16}",-5.57,0.12,273.14,3
400,O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO,79.37269714745092,"O=c1c2ccccc2nc(C=Cc2cnc[nH]2)n1CCO (tautomer)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (cis-trans isomerization)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (3D coordinates assigned)
O=c1c2ccccc2nc(/C=C\c2cnc[nH]2)n1CCO (optimized conformer: 79.37269714745092 kcal/mol)",O=c1c2ccccc2nc(/C=C/c2cnc[nH]2)n1CCO,oracle,autodockgpu,-6.1799999999999997,energy,"{""free_energy"": -5.56, ""intermolecular_energy"": -7.35, ""internal_energy"": -2.03, ""cluster_size"": 17, ""cluster_id"": 3, ""rank_in_cluster"": 8}",-5.57,0.06,273.14,3
